ID,Pol,Godine,SkolaPoTipu,SkolaPoRegionu,Uspeh,EkonomskiPolozaj,ImaKomp,ZadovoljanPristupom,NetKablovski,NetWirKomp,NetWirMobilni,NetADSL,NeZnaNet,KolikoDugo,KolikoNedeljno,KolikNajduze,Predhodnih6meseci,DaMozeDaLiBi,Sadrzaj1,Sadrzaj2,Sadrzaj3,Sadrzaj4,Sadrzaj5,Sadrzaj6,Sadrzaj7,Sadrzaj8,Sadrzaj9,Sadrzaj10,Sadrzaj11,Sadrzaj12,Sadrzaj13,Aktivnost1,Aktivnost2,Aktivnost3,Aktivnost4,Aktivnost5,Aktivnost6,Aktivnost7,Aktivnost8,Aktivnost9,Aktivnost10,Aktivnost11,Aktivnost12,Aktivnost13,Aktivnost14,PROT_SADR_AKT,RISK_SADR_AKT,DaLiSvakodnevnoFb,BrojaSatiFB,NemaFB,FBcitaPostove,FBpiseStatuse,FBdeliMuzikuFotografijeIsl,FBigraIgrice,FBcetuje,FBgrupe,FBupotreba,FBdrugo,BrojDana,IntenzitetFizAkt,KolikoTrajeAkt,EnergetskoP,EnergetskoPml,Grickalice,Pusac,KolikoCigareta,Kafa_bin,Alkohol_bin,Droga,TEMPS1,TEMPS2,TEMPS3,TEMPS4,TEMPS5,TEMPS6,TEMPS7,TEMPS8,TEMPS9,TEMPS10,TEMPS11,TEMPS12,TEMPS13,TEMPS14,TEMPS15,TEMPS16,TEMPS17,TEMPS18,TEMPS19,TEMPS20,TEMPS21,TEMPS22,TEMPS23,TEMPS24,TEMPS25,TEMPS26,TEMPS27,TEMPS28,TEMPS29,TEMPS30,TEMPS31,TEMPS32,TEMPS33,TEMPS34,TEMPS35,TEMPS36,Depresivan,Ciklotimicni,Hipertimicni,Iritabilni,Anksiozni,Temper_bin,Internet1,Internet2,Internet3,Internet4,Internet5,Internet6,Internet7,Internet8,Internet9,Internet10,Internet11,Internet12,Internet13,Internet14,Internet15,Internet16,Internet17,Internet18,NKP,PI,SPO,PUI,PUIcutoff
210,0,17,2,2,4,4,1,5,0,1,1,1,0,5, ,5,1,0,2,2,2,2,4,4,4,1,5,3,5,4,4,2,5,3,4,5,2,3,5,3,3,5,4,4,2,46,44,2,10,0,1,1,1,1,1,0,5,0,2,2,45,1,300,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0.14285714285714302,0.857142857142857,0.625,0.7142857142857142,0.5714285714285711,0,5,5,5,3,5,3,3,3,5,3,1,3,1,5,5,3,3,3,32,24,8,64,1.0
211,0,17,2,2,4,3,1,3,0,0,1,1,0,5,3,1,2,0,1,1,2,1,1,3,2,1,5,2,4,2,4,1,4,1,1,5,4,1,5,3,1,1,5,3,1,30,33,2,4,0,1,0,1,0,1,0,3,0,3,1,45,1, ,1,0,20,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.857142857142857,1.0,0.375,0.7142857142857142,1.0,0,5,1,4,3,3,1,1,1,1,1,1,1,1,5,2,1,3,2,24,7,6,37,0.0
212,0,17,3,3,2,3,1,5,0,0,1,0,0,5,4,1,1,0, , ,2, , ,3,3,1,5,3,4,2,3,4,5,3,4,5,2,1,4,3,2,3,4,5,2,33,38,2,2,0,0,0,1,0,1,0,2,0,3,2,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0,0.7142857142857142,0.625,0.28571428571428603,0.42857142857142894,0,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3,4,2,12,10,7,29,0.0
213,0,17,3,3,2,5,1,5,0,0,0,1,0,5,2,4,1,0,1,1,4,1,3,3,2,1,5,4, ,3, ,5,5,1,2,4,3,1,5,3,1,1,5,3,1,24,40,2,3,0,0,0,0,0,0,1,1,0,7,2,30,1, ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.14285714285714302,0.42857142857142894,1.0,0.5714285714285711,0.0,1,2,2,1,1,2,1,2,1,1,1,5,3,1,5,2,3,1,5,21,10,8,39,1.0
214,0,17,3,3,2,5,1,5,0,0,1,0,0,5,1,1,1,0,1,1,1,1,1,1,1,1,3,2,1,1,1,5,5,1,1,5,5,1,5,2,5,5,2,4,2,25,38,2,1,0,0,0,0,0,0,1,1,0,2,1,45,1, ,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.28571428571428603,0.857142857142857,0.375,0.7142857142857142,0.0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,10,6,5,21,0.0
215,1,17,3,3,2,3,1,3,0,0,0,1,0,5,4,1,0,0,1,2,4,4,2,3,1,3,5,2,3,3,2,2,5,1,2,5,3,1,4,1,2,2,5,3, ,26,41,2,6,0,0,0,0,0,1,0,1,0,4,2,60,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.14285714285714302,0.857142857142857,0.875,1.0,0.14285714285714302,0,4,2,5,3,3,1,2,1,1,2,1,1,2,4,2,4,2,2,24,11,7,42,1.0
216,0,17,3,3,2,2,1,2,0,1,1,0,0,2,6,2,1,0,1,1,3,2,2,4,4,1,5,3,3,2,2,2,5,1,3,5,5,1,5,2,1,2,5,4,1,32,40,2,10,0,1,1,1,0,1,1,5,0,6,2,120,1,1000,1,0,15,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.42857142857142894,0.5714285714285711,1.0,0.857142857142857,1.0,1,4,3,4,2,3,4,3,2,1,5,1,1,2,4,5,4,2,2,23,19,10,52,1.0
217,0,17,3,3,3,5,1,4,0,1,1,0,0,6,5,1,0,0,2,1,3,2,3,4,4,1,5,4,4,3,2,3,5,1,5,4,3,2,5,5,1,4,5,4,1,40,43,2,3,0,0,0,0,0,1,1,2,0,3,1,60,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0.14285714285714302,0.7142857142857142,1.0,0.5714285714285711,0.7142857142857142,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,9,6,7,22,0.0
218,0,16,3,3,3,3,1,3,0,0,1,1,0,4,5,1,0,0,2,1,3,1,3,4,4,1,5,4,4,3,2,3,5,1,5,4,3,1,5,5,1,4,5,4,1,40,41,2,3,0,0,0,0,0,1,1,2,0,2,1,45,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0.14285714285714302,0.7142857142857142,1.0,0.42857142857142894,0.5714285714285711,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3,1,1,11,10,4,25,0.0
219,0,17,3,3,2,2,1,3,0,0,0,1,0,3,3,1,2,0,3,1,1, , ,4,3,1,5,2,5,5,1,2,2,1,3,4,1,1,1,4,1,4,5,5,1,39,26,1,1,0,0,0,0,1,0,0,1,0,2,1,30,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.14285714285714302,0.14285714285714302,0.875,0.7142857142857142,0.28571428571428603,1,2,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,15,6,4,25,0.0
220,1,17,3,3,3,1,1,4,0,1,0,1,0,6,5,3,1,0,2,3,4,5,2,3,3,4,5,4,3,3,3,3,5,3,3,4,3,3,4,4,4,3,3,3,2,35,52,2,12,0,1,0,1,0,1,0,3,0,2,1,30,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.14285714285714302,0.42857142857142894,0.375,0.42857142857142894,0.14285714285714302,0,5,3,4,4,3,3,3,3,4,2,3,2,2,4,3,4,3,3,28,20,10,58,1.0
221,0,17,3,3,4,3,1,5,0,0,0,1,0,8,4,1,1,0,1,1,4,3,4,4,4,1,5,3,3,3,2,4,5,1,2,5,2,1,3,4,3,2,5,5,1,38,39,1,.5,0,0,0,0,0,1,1,2,0,6,2,60,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.28571428571428603,0.7142857142857142,0.75,0.28571428571428603,0.28571428571428603,1,3,1,1,1,1,1,2,1,1,1,1,2,1,2,1,4,1,2,14,9,4,27,0.0
222,0,17,3,3,2,3,1,5,0,1,1,0,0,8,6,2,1,1,2,1,3,2,1,4,3,1,5,3,2,2,1,1,5,1,5,5,3,1,5,3,5,2,5,4,1,30,43,2,15,0,1,1,1,0,1,1,5,0,2,1,45,1,1000,1,0,15,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0.14285714285714302,0.857142857142857,0.875,0.857142857142857,0.7142857142857142,1,5,2,1,1,5,3,5,1,1,3,1,1,1,5,5,4,1,5,28,16,6,50,1.0
223,1,17,3,3,2,2,1,4,0,0,0,0,0, ,6,2,1,0,1,1,4,2,2,1,1,4,5,1,1,2,1,4,4,2,1,3,3,1,2,3,4,2,3,1,1,19,37,2,2,0,0,0,0,0,1,0,1,0,0,2, ,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.857142857142857,0.5714285714285711,0.375,0.42857142857142894,0.14285714285714302,0,1,1,1,1,5,5,5,1,1,1,1,5,5,5,1,5,1,5,28,14,8,50,1.0
224,1,17,3,3,4,3,1,3,1,0,0,0,0,10,4,1,0,0,1,2,2,5,3,3,4,4,4,3,2,4,1,2,3,1,4,4,3,2,4,1,5,2,5,3,2,30,47,2,1,0,1,0,0,0,0,0,1,0,3,1,30,0, ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.14285714285714302,0.42857142857142894,0.375,0.0,0.28571428571428603,0,4,2,2,4,3,2,3,1,2,3,2,3,4,4,3,4,2,2,25,14,11,50,1.0
225,1,17,3,3,3,4,0,4,0,0,1,0,0,8,4,2,0,0,2,4,5,3,1,1,2,5,5,3,1,1,1,1,5,1,3,5,2,1,5,3,1,1,5,4,1,23,44,2,1,0,1,0,1,0,1,0,3,1,4,2,120,1, ,1,0,23,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0,0.42857142857142894,0.875,0.857142857142857,0.0,1,5,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,13,7,4,24,0.0
226,0,17,3,3,3,5,1,4,0,0,0,1,0,8,4,1,1,0,1,1,2,1,3,5,3,1,5,4,3,1,1,2,5,1,3,5,5,1,5,3,2,1,5,3,1,30,41,2,5,0,0,0,0,0,1,0,1,0,4,2,120,1,200,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.857142857142857,0.75,0.0,0.5714285714285711,0,4,1,2,1,2,1,3,1,1,1,1,1,1,4,2,5,1,1,18,11,4,33,0.0
227,0,16,3,3,4,5,1,4,0,0,0,1,0,4,2, ,1,0,1,1,3,1,1,2,2,1,5,4,3,2,1, ,4,1,1,5,1,1,3,4,1,1,1,4,1,27,25,2,2,0,1,0,0,0,0,0,1,0,3,1,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.28571428571428603,0.875,0.28571428571428603,0.14285714285714302,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,10,6,5,21,0.0
228,0,16,3,3,4,5,1,4,0,0,0,1,0,8,4,1,1,0,1,1,2,1,4,5,3,1,5,4,4,1,2,2,5,1,4,5,5,1,5,4,2,1,5,4,1,35,42,2,5,0,0,0,0,0,1,0,1,0,2,1,45,1,200,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.857142857142857,1.0,0.42857142857142894,0.14285714285714302,1,3,2,3,2,3,3,3,2,1,2,1,2,2,3,2,3,1,1,20,13,6,39,1.0
229,0,17,3,3,3,3,1,4,0,0,1,0,0,4,4,1,1,0,1,2,4,4,3,5,2,4,5,4,3,2,1,3,5,2,2,5,4,1,5,3,1,2,5,3,1,31,47,2,3,0,0,0,1,0,0,0,1,0,2,1,40,1,240,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.28571428571428603,1.0,0.75,1.0,0.7142857142857142,0,4,2,4,3,2,3,3,2,1,2,1,2,1,4,1,2,2,2,24,11,6,41,1.0
230,0,17,3,3,3,5,1,5,0,0,1,1,0,3,4,1,2,0,2,2,3,3,4,5,4,1,5,5,4,4,4,4,5,1,1,5,2,1,5,4,1,5,3,5,1,47,39,2,2,0,0,0,1,0,1,1,3,0,2,1,30,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0.14285714285714302,0.5714285714285711,1.0,0.7142857142857142,0.42857142857142894,1,3,4,3,2,1,1,1,1,1,2,1,1,1,2,2,4,2,1,14,13,6,33,0.0
231,0,16,3,3,4,3,1,5,0,0,1,1,0,4,2,1,1,0,1,2,4,5,4,5,2,1,5,4,3,3,1,2,5,1,1,5,4,1,5,3,1,2,5,4,1,34,42,2,3,0,0,1,0,0,0,0,1,0,7,2,35,1,120,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0.28571428571428603,1.0,0.625,0.857142857142857,0.5714285714285711,0,4,3,4,2,3,2,1,1,1,2,1,1,2,3,2,2,1,1,19,11,6,36,0.0
232,1,17,3,3,4,1,0,5,0,0,0,0,1,10,1,2,2,0,1,5,5,3,1,1,2,5,5,3,1,1,1,1,3,1,1,5,5,1,5,5,1,1,1,1,1,21,40,1,12,0,0,1,0,0,0,0,1,0,4,1,30,1, ,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0.14285714285714302,0.7142857142857142,0.75,1.0,0.28571428571428603,0,1,4,2,4,4,2,5,4,2,4,5,5,5,2,5,3,5,1,24,20,19,63,1.0
234,1,17,3,3,2,5,1,5,0,0,0,1,0,5,3,1,1,0,5,5,5,4,3,4,2,5,5,1,1,4,1,3,4,1,2,4,1,1,4,4,1,1,2,2,1,32,39,2,1,0,0,0,0,0,0,1,1,0,3,2,60,0,0,1,0,20,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,0.7142857142857142,1.0,0.857142857142857,0.0,1,3,1,4,2,1,2,2,1,1,1,1,1,1,1,1,3,1,1,15,9,4,28,0.0
235,0,17,3,3,2,3,1,4,1,0,0,0,0,3,2,2,1,0,1,1,5,2,3,1,2,2,5,1,3,1,2,2,5,1,2,3,4,1,5,3,5,3,5,3,1,26,41,2,7,0,0,0,0,0,1,0,1,0,6,2,80,1, ,0,0, ,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0.5714285714285711,0.7142857142857142,0.25,0.857142857142857,0.7142857142857142,0,5,3,5,4,3,3,3,2,1,2,1,4,4,5,4,4,2,4,33,17,9,59,1.0
236,1,17,3,3,4,1,0,5,0,0,0,0,1,10,1,2,2,0,1,3,5,3,2,1,2,5,5,3,1,1,1,1,4,1,1,5,2,1,5,2,2,1,5,3,2,22,41,2,7,0,0,0,0,0,1,0,1,0,5,1,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.857142857142857,0.5,0.7142857142857142,0.0,0,4,1,2,2,1,2,2,2,1,2,2,1,1,4,1,2,2,2,18,9,7,34,0.0
237,0,17,3,3,4,5,1,4,0,0,0,1,0,6, ,2,1,0,2,1,3,1,2,3,1,1,5,3,3,3,1,2,5,1,2,4,3,1,4,3,1,1,4,4,2,29,34,2,4,0,1,0,0,0,1,0,2,0,2,1,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0.14285714285714302,0.7142857142857142,0.625,0.5714285714285711,0.14285714285714302,0,4,3,5,2,3,3,2,2,1,1,1,1,2,4,2,3,2,2,23,14,6,43,1.0
238,0,16,3,3,4,4,1,3,0,0,1,1,0,12,4,1,2,0,5,2,5,2,5,5,5,1,5,5,3,2,2,2,5,1,5,5,5,1,5,5,1,5,5,5,1,48,45,2,2,0,1,0,1,0,1,1,4,0,3,1,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0.14285714285714302,1.0,0.5714285714285711,0.0,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,11,9,4,24,0.0
239,0,17,3,3,4,5,1,5,0,0,1,1,0,5, ,3,1,0,2,2,3,2,3,4,3,1,5,2,4,2,2,2,4,1,2,3,3,1,4,3,1,3,4,3,2,34,34,2,3,0,0,0,0,0,1,0,1,0,3,2,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0.14285714285714302,0.7142857142857142,0.875,0.7142857142857142,0.7142857142857142,1,3,2,3,2,3,2,4,2,2,2,3,2,2,4,3,3,2,3,24,14,9,47,1.0
240,0,17,3,3,3,4,1,3,0,0,0,0,1,8,2,1,0,0,1,1,5,4,4,5,4,1,5,4,4,3,2,2,2,2,3,5,3,2,2,3,1,3,4,5,3,42,36,1,1,0,0,0,0,0,0,0,0,1,5,2,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.857142857142857,1.0,0.0,0.28571428571428603,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,8,7,6,21,0.0
241,0,17,3,3,3,3,1,5,0,0,0,1,0,6,4,2,1,0,2,1,3,3,2,4,2,1,5,2,3,3,2,2,5,2,2,3,4,1,4,2,2,3,4,4,2,32,38,2,5,0,0,0,0,1,1,0,2,0,4,2, ,1, ,1,0, ,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0.5714285714285711,0.7142857142857142,0.75,0.28571428571428603,0.857142857142857,0,4,2,5,4,4,4,4,4,1,2,2,3,2,4,4,5,4,4,32,20,10,62,1.0
242,0,17,3,3,4,3,1,3,0,0,0,1,0,10,3,2,1,0,2,1,5,3,5,5,3,1,5,5,3,3,1,1,2,1,1,5,5, ,4,3,1,1,5,4, ,35,35,1,10,0,0,0,0,0,0,0,0,0,7,3,60,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0.28571428571428603,0.7142857142857142,0.5,0.42857142857142894,0.14285714285714302,0,3,3,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,1,12,9,5,26,0.0
243,0,17,3,3,4,2,1,5,0,0,0,1,0,4,1,1,2,0,3,3,3,2,3,3,3,1,5,4,3,2,1,2,5,1,3,5,5,2,5,3,2,2,5,5,2,35,45,2,3,0,0,0,0,0,0,0,0,1,7,1,20,0,0, ,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0.5714285714285711,0.857142857142857,0.75,0.42857142857142894,0.5714285714285711,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,12,8,5,25,0.0
244,0,16,3,3,4,4,1,1,0,1,1,0,0, ,6,2,1,0,2,2,3,4,4,4,4,1,5,4,4,4,4,5,5,1,3,5,4,1,5,4,3,4,5,4,1,44,48,2,15,0,1,0,1,0,1,0,3,0,3,1,90,1,500,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0.14285714285714302,0.5714285714285711,0.625,0.7142857142857142,0.7142857142857142,0,3,1,2,1,1,2,1,1,1,2,1,1,3,2,2,4,1,1,12,11,7,30,0.0
245,1,17,3,3,3,1,1,5,0,0,1,1,0,4,2,1,0,0,1,3,3,4,1,2,2,1,5,2,3,4,1,1,3,1,1,3,4,1,4,2,1,2,5,4,1,26,36,2,1,0,1,0,0,0,0,0,1,0,6,3,90,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0.28571428571428603,0.14285714285714302,0.875,0.857142857142857,0.0,1,4,1,1,1,2,1,1,1,1,1,1,1,2,5,1,4,1,1,16,9,5,30,0.0
246,1,17,3,3,4,3,1,2,0,0,1,1,0,5,3,1,1,0,3,2,5,2,3,3,4,3,5,5,3,3,4,4,5,1,1,5,5,1,5,5,1,5,5,5,1,44,45,2,5,0,1,0,1,0,1,1,4,0,5,3,2,0,0,1,0,10,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0.14285714285714302,0.42857142857142894,0.875,1.0,0.42857142857142894,0,5,2,4,2,2,2,1,1,1,1,1,1,2,3,2,4,2,3,21,12,6,39,1.0
247,1,17,3,3,2,5,1,5,0,0,1,1,0,5,3,1,2,0,1,3,5,5,4,5,5,2,5,5,5,3,5,4,5,5,3,5,4,1,5,3,4,3,5,5,1,45,56,2,2,0,1,1,1,0,1,1,5,1,7,3,40,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0.14285714285714302,0.5714285714285711,1.0,0.42857142857142894,0.42857142857142894,1,4,2,3,2,3,1,2,1,1,3,2,1,1,4,4,5,2,2,21,14,8,43,1.0
248,1,17,3,3,2,3,1,4,0,0,0,1,0,5,3,1,0,0,1,1,5,2,1,1,1,3,5,1,2,1,1,1,3,1,2,4,3,1,3,4,5,1,4,1,1,19,35,2,2,0,0,0,0,0,0,1,1,0,5,2,60, ,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.14285714285714302,0.125,0.14285714285714302,1.0,0,3,2,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,5,17,12,11,40,1.0
249,0,17,3,3,4,4,1,4,0,0,0,0,1,5,1,1,1,0,3,1,1,3,5,5,3,1,1,3,3,5,4,2,3,1,3,5,1,1,2,1,1,2,1,5,3,44,24,1,.5,0,0,0,0,0,1,1,2,0,4,1,90,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28571428571428603,0.0,0.875,0.0,0.0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,4,19,0.0
250,0,16,3,3,3,3,1,4,0,0,0,1,0, ,2,1,0,0,1,1,2,1,3,2,2,1,5,2,3,3,3,3,5,1,2,4,1,1,3,3,1,3,5,3,1,31,32,2,3,0,1,1,1,0,1,0,4,0,5,1,30,1,500,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.14285714285714302,0.857142857142857,0.875,0.42857142857142894,0.14285714285714302,1,2,3,2,2,2,1,2,1,1,1,1,1,1,2,3,1,2,2,15,10,5,30,0.0
251,0,17,3,3,3,3,1,2,0,0,1,1,0,7,6,1,1,0,1,1,5,5,5,3,3,1,5,1,3,3,2,3,5,3,3, ,2,1,4,5,5,4,5,2,2,33,44,2,5,0,0,0,0,0,1,0,1,0,4,3,120,1, ,1,0,10,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0.14285714285714302,0.857142857142857,1.0,0.5714285714285711,0.28571428571428603,1,4,2,4,4,2,1,5,1,1,1,1,3,1,4,1,1,5,3,29,7,8,44,1.0
252,0,17,3,3,4,3,1,2,0,1,1,0,0,6,6,1,1,0,1,1,5,2,2,2,4,2,5,3,2,1,2,2,5,1,1,5,3,1,4,3,2,3,4,5,2,32,36,2,5,0,1,0,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.14285714285714302,0.875,0.28571428571428603,0.28571428571428603,1,4,3,3,2,4,4,4,2,1,1,3,3,1,5,3,4,2,3,28,17,7,52,1.0
253,0,17,3,3,2,2,1,3,1,0,1,1,0,8,6,3,0,0,1,1,1,2,2,3,3,2,5,3,1,1,1,5,5,3,4,5,5,1,5,3,3, ,5,2,1,23,49,2,5,0,1,0,1,0,1,0,3,0,0,0,0,1, ,1,0,20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.857142857142857,1.0,0.75,1.0,1.0,0,5,5,4,4,4,4,3,2,1,3,3,1,2,4,5,1,4,3,28,18,12,58,1.0
